12/08/17 16:41:28;1502570488371;;;Task Report Scheduled;0




















12/08/17 16:51:43;1502571103421;SITL_34;A_1_1_1;true;13867238
12/08/17 16:51:43;1502571103457;SITL_34;A_1_1_2;true;34092398
12/08/17 16:51:43;1502571103471;SITL_34;A_1_1_3;true;14332965
12/08/17 16:51:43;1502571103479;SITL_34;A_1_1_4;true;7829016
12/08/17 16:51:43;1502571103484;SITL_34;A_1_1_5;true;4223991
12/08/17 16:51:43;1502571103494;SITL_34;A_1_1_6;true;10745668
12/08/17 16:51:43;1502571103496;SITL_34;A_1_1_20;true;1976183
12/08/17 16:51:47;1502571107167;UAV33tvk16;A_1_1_1;true;4571032
12/08/17 16:51:47;1502571107176;UAV33tvk16;A_1_1_2;true;8811249
12/08/17 16:51:47;1502571107181;UAV33tvk16;A_1_1_3;true;4957436
12/08/17 16:51:47;1502571107185;UAV33tvk16;A_1_1_4;true;3676236
12/08/17 16:51:47;1502571107189;UAV33tvk16;A_1_1_5;true;3816555
12/08/17 16:51:47;1502571107194;UAV33tvk16;A_1_1_6;true;5270525
12/08/17 16:51:47;1502571107194;UAV33tvk16;A_1_1_20;true;167361
12/08/17 16:51:47;1502571107442;UAV50QNv24;A_1_1_1;true;3832480
12/08/17 16:51:47;1502571107450;UAV50QNv24;A_1_1_2;true;7420980
12/08/17 16:51:47;1502571107454;UAV50QNv24;A_1_1_3;true;4159391
12/08/17 16:51:47;1502571107457;UAV50QNv24;A_1_1_4;true;2900726
12/08/17 16:51:47;1502571107462;UAV50QNv24;A_1_1_5;true;5159652
12/08/17 16:51:47;1502571107467;UAV50QNv24;A_1_1_6;true;4275071
12/08/17 16:51:47;1502571107467;UAV50QNv24;A_1_1_20;true;203417
12/08/17 16:51:47;1502571107616;UAV75gXG06;A_1_1_1;true;2795262
12/08/17 16:51:47;1502571107619;UAV75gXG06;A_1_1_2;true;2946999
12/08/17 16:51:47;1502571107622;UAV75gXG06;A_1_1_3;true;2398643
12/08/17 16:51:47;1502571107623;UAV75gXG06;A_1_1_4;true;1362025
12/08/17 16:51:47;1502571107625;UAV75gXG06;A_1_1_5;true;1343997
12/08/17 16:51:47;1502571107628;UAV75gXG06;A_1_1_6;true;3243561
12/08/17 16:51:47;1502571107628;UAV75gXG06;A_1_1_20;true;174272
12/08/17 16:51:48;1502571108291;UAV37gTF29;A_1_1_1;true;2594248
12/08/17 16:51:48;1502571108294;UAV37gTF29;A_1_1_2;true;2590643
12/08/17 16:51:48;1502571108296;UAV37gTF29;A_1_1_3;true;2218061
12/08/17 16:51:48;1502571108297;UAV37gTF29;A_1_1_4;true;1284805
12/08/17 16:51:48;1502571108299;UAV37gTF29;A_1_1_5;true;1254458
12/08/17 16:51:48;1502571108302;UAV37gTF29;A_1_1_6;true;3227937
12/08/17 16:51:48;1502571108302;UAV37gTF29;A_1_1_20;true;175474
12/08/17 16:51:48;1502571108419;SITL_32;A_1_1_1;true;2722248
12/08/17 16:51:48;1502571108423;SITL_32;A_1_1_2;true;3386885
12/08/17 16:51:48;1502571108426;SITL_32;A_1_1_3;true;3116163
12/08/17 16:51:48;1502571108428;SITL_32;A_1_1_4;true;1959057
12/08/17 16:51:48;1502571108431;SITL_32;A_1_1_5;true;2610473
12/08/17 16:51:48;1502571108435;SITL_32;A_1_1_6;true;3891973
12/08/17 16:51:48;1502571108435;SITL_32;A_1_1_20;true;529126
12/08/17 16:51:48;1502571108458;SITL_34;A_1_1_1;true;3004087
12/08/17 16:51:48;1502571108469;SITL_34;A_1_1_3;true;2858361
12/08/17 16:51:48;1502571108472;SITL_34;A_1_1_4;true;2532652
12/08/17 16:51:48;1502571108474;SITL_34;A_1_1_5;true;1616522
12/08/17 16:51:48;1502571108477;SITL_34;A_1_1_6;true;3140200
12/08/17 16:51:48;1502571108478;SITL_34;A_1_1_20;true;813069
12/08/17 16:51:48;1502571108483;SITL_35;A_1_1_1;true;3419035
12/08/17 16:51:48;1502571108487;SITL_35;A_1_1_2;true;3763673
12/08/17 16:51:48;1502571108490;SITL_35;A_1_1_3;true;3022416
12/08/17 16:51:48;1502571108492;SITL_35;A_1_1_4;true;1772766
12/08/17 16:51:48;1502571108494;SITL_35;A_1_1_5;true;1722287
12/08/17 16:51:48;1502571108498;SITL_35;A_1_1_6;true;3804536
12/08/17 16:51:48;1502571108499;SITL_35;A_1_1_20;true;452206
12/08/17 16:51:48;1502571108587;UAV83XeF38;A_1_1_1;true;2393534
12/08/17 16:51:48;1502571108590;UAV83XeF38;A_1_1_2;true;3285627
12/08/17 16:51:48;1502571108592;UAV83XeF38;A_1_1_3;true;2325027
12/08/17 16:51:48;1502571108594;UAV83XeF38;A_1_1_4;true;1919996
12/08/17 16:51:48;1502571108596;UAV83XeF38;A_1_1_5;true;1571753
12/08/17 16:51:48;1502571108600;UAV83XeF38;A_1_1_6;true;4227897
12/08/17 16:51:48;1502571108601;UAV83XeF38;A_1_1_20;true;162553
12/08/17 16:51:48;1502571108938;UAV43Xrz27;A_1_1_1;true;2605366
12/08/17 16:51:48;1502571108941;UAV43Xrz27;A_1_1_2;true;2803675
12/08/17 16:51:48;1502571108944;UAV43Xrz27;A_1_1_3;true;2249910
12/08/17 16:51:48;1502571108945;UAV43Xrz27;A_1_1_4;true;1587076
12/08/17 16:51:48;1502571108947;UAV43Xrz27;A_1_1_5;true;1643264
12/08/17 16:51:48;1502571108952;UAV43Xrz27;A_1_1_6;true;4401868
12/08/17 16:51:48;1502571108952;UAV43Xrz27;A_1_1_20;true;90140
12/08/17 16:51:49;1502571109021;UAV98ypn01;A_1_1_1;true;1828052
12/08/17 16:51:49;1502571109024;UAV98ypn01;A_1_1_2;true;2328334
12/08/17 16:51:49;1502571109026;UAV98ypn01;A_1_1_3;true;2588839
12/08/17 16:51:49;1502571109028;UAV98ypn01;A_1_1_4;true;1335885
12/08/17 16:51:49;1502571109029;UAV98ypn01;A_1_1_5;true;1184448
12/08/17 16:51:49;1502571109032;UAV98ypn01;A_1_1_6;true;2877590
12/08/17 16:51:49;1502571109032;UAV98ypn01;A_1_1_20;true;91042
12/08/17 16:51:49;1502571109623;UAV71XuJ45;A_1_1_1;true;2041987
12/08/17 16:51:49;1502571109626;UAV71XuJ45;A_1_1_2;true;2375507
12/08/17 16:51:49;1502571109628;UAV71XuJ45;A_1_1_3;true;2192821
12/08/17 16:51:49;1502571109629;UAV71XuJ45;A_1_1_4;true;1196767
12/08/17 16:51:49;1502571109630;UAV71XuJ45;A_1_1_5;true;1200373
12/08/17 16:51:49;1502571109634;UAV71XuJ45;A_1_1_6;true;3239054
12/08/17 16:51:49;1502571109634;UAV71XuJ45;A_1_1_20;true;93145
12/08/17 16:51:49;1502571109745;UAV95TtX10;A_1_1_1;true;2250512
12/08/17 16:51:49;1502571109748;UAV95TtX10;A_1_1_2;true;2695806
12/08/17 16:51:49;1502571109751;UAV95TtX10;A_1_1_3;true;2527845
12/08/17 16:51:49;1502571109753;UAV95TtX10;A_1_1_4;true;1775170
12/08/17 16:51:49;1502571109755;UAV95TtX10;A_1_1_5;true;1869817
12/08/17 16:51:49;1502571109758;UAV95TtX10;A_1_1_6;true;3184369
12/08/17 16:51:49;1502571109758;UAV95TtX10;A_1_1_20;true;91343
12/08/17 16:51:49;1502571109969;UAV28QXw46;A_1_1_1;true;1834362
12/08/17 16:51:49;1502571109971;UAV28QXw46;A_1_1_2;true;2138437
12/08/17 16:51:49;1502571109974;UAV28QXw46;A_1_1_3;true;1933817
12/08/17 16:51:49;1502571109976;UAV28QXw46;A_1_1_4;true;984035
12/08/17 16:51:49;1502571109977;UAV28QXw46;A_1_1_5;true;913726
12/08/17 16:51:49;1502571109979;UAV28QXw46;A_1_1_6;true;2562398
12/08/17 16:51:49;1502571109979;UAV28QXw46;A_1_1_20;true;79624
12/08/17 16:51:49;1502571109984;UAV99qyQ38;A_1_1_1;true;1962061
12/08/17 16:51:49;1502571109986;UAV99qyQ38;A_1_1_2;true;2220465
12/08/17 16:51:49;1502571109988;UAV99qyQ38;A_1_1_3;true;1885141
12/08/17 16:51:49;1502571109989;UAV99qyQ38;A_1_1_4;true;1112636
12/08/17 16:51:49;1502571109990;UAV99qyQ38;A_1_1_5;true;1039322
12/08/17 16:51:49;1502571109993;UAV99qyQ38;A_1_1_6;true;2764914
12/08/17 16:51:49;1502571109993;UAV99qyQ38;A_1_1_20;true;80826
12/08/17 16:51:49;1502571109998;UAV01GXs13;A_1_1_1;true;1988503
12/08/17 16:51:50;1502571110000;UAV01GXs13;A_1_1_2;true;2363488
12/08/17 16:51:50;1502571110002;UAV01GXs13;A_1_1_3;true;1954249
12/08/17 16:51:50;1502571110003;UAV01GXs13;A_1_1_4;true;1119547
12/08/17 16:51:50;1502571110005;UAV01GXs13;A_1_1_5;true;1286908
12/08/17 16:51:50;1502571110008;UAV01GXs13;A_1_1_6;true;3334904
12/08/17 16:51:50;1502571110008;UAV01GXs13;A_1_1_20;true;123793
12/08/17 16:51:50;1502571110092;UAV12CjP23;A_1_1_1;true;2093667
12/08/17 16:51:50;1502571110094;UAV12CjP23;A_1_1_2;true;2258324
12/08/17 16:51:50;1502571110096;UAV12CjP23;A_1_1_3;true;1839470
12/08/17 16:51:50;1502571110097;UAV12CjP23;A_1_1_4;true;1122251
12/08/17 16:51:50;1502571110099;UAV12CjP23;A_1_1_5;true;1116242
12/08/17 16:51:50;1502571110101;UAV12CjP23;A_1_1_6;true;2507112
12/08/17 16:51:50;1502571110101;UAV12CjP23;A_1_1_20;true;83230
12/08/17 16:51:50;1502571110172;UAV80hqe44;A_1_1_1;true;2029967
12/08/17 16:51:50;1502571110174;UAV80hqe44;A_1_1_2;true;2194024
12/08/17 16:51:50;1502571110176;UAV80hqe44;A_1_1_3;true;1849686
12/08/17 16:51:50;1502571110178;UAV80hqe44;A_1_1_4;true;1115941
12/08/17 16:51:50;1502571110179;UAV80hqe44;A_1_1_5;true;991247
12/08/17 16:51:50;1502571110182;UAV80hqe44;A_1_1_6;true;3499560
12/08/17 16:51:50;1502571110183;UAV80hqe44;A_1_1_20;true;152939
12/08/17 16:51:50;1502571110212;UAV98HUq40;A_1_1_1;true;1956653
12/08/17 16:51:50;1502571110215;UAV98HUq40;A_1_1_2;true;2332539
12/08/17 16:51:50;1502571110217;UAV98HUq40;A_1_1_3;true;1913987
12/08/17 16:51:50;1502571110218;UAV98HUq40;A_1_1_4;true;1159810
12/08/17 16:51:50;1502571110219;UAV98HUq40;A_1_1_5;true;1026101
12/08/17 16:51:50;1502571110221;UAV98HUq40;A_1_1_6;true;2371300
12/08/17 16:51:50;1502571110222;UAV98HUq40;A_1_1_20;true;101558
12/08/17 16:51:50;1502571110252;UAV65MEV46;A_1_1_1;true;1824747
12/08/17 16:51:50;1502571110254;UAV65MEV46;A_1_1_2;true;2325929
12/08/17 16:51:50;1502571110256;UAV65MEV46;A_1_1_3;true;2220465
12/08/17 16:51:50;1502571110258;UAV65MEV46;A_1_1_4;true;1255058
12/08/17 16:51:50;1502571110259;UAV65MEV46;A_1_1_5;true;1053744
12/08/17 16:51:50;1502571110263;UAV65MEV46;A_1_1_6;true;4115522
12/08/17 16:51:50;1502571110263;UAV65MEV46;A_1_1_20;true;83230
12/08/17 16:51:50;1502571110868;UAV34bKc35;A_1_1_1;true;1782982
12/08/17 16:51:50;1502571110870;UAV34bKc35;A_1_1_2;true;2032973
12/08/17 16:51:50;1502571110872;UAV34bKc35;A_1_1_3;true;1863207
12/08/17 16:51:50;1502571110873;UAV34bKc35;A_1_1_4;true;1281499
12/08/17 16:51:50;1502571110875;UAV34bKc35;A_1_1_5;true;1234627
12/08/17 16:51:50;1502571110878;UAV34bKc35;A_1_1_6;true;2715337
12/08/17 16:51:50;1502571110878;UAV34bKc35;A_1_1_20;true;77220
12/08/17 16:51:50;1502571110965;UAV39OKs10;A_1_1_1;true;1962663
12/08/17 16:51:50;1502571110967;UAV39OKs10;A_1_1_2;true;2390830
12/08/17 16:51:50;1502571110970;UAV39OKs10;A_1_1_3;true;2569609
12/08/17 16:51:50;1502571110972;UAV39OKs10;A_1_1_4;true;1758644
12/08/17 16:51:50;1502571110973;UAV39OKs10;A_1_1_5;true;1601499
12/08/17 16:51:50;1502571110977;UAV39OKs10;A_1_1_6;true;3407617
12/08/17 16:51:50;1502571110977;UAV39OKs10;A_1_1_20;true;115079
12/08/17 16:51:51;1502571111006;UAV89kyh02;A_1_1_1;true;2788951
12/08/17 16:51:51;1502571111009;UAV89kyh02;A_1_1_2;true;2489685
12/08/17 16:51:51;1502571111011;UAV89kyh02;A_1_1_3;true;2246305
12/08/17 16:51:51;1502571111013;UAV89kyh02;A_1_1_4;true;1522475
12/08/17 16:51:51;1502571111014;UAV89kyh02;A_1_1_5;true;1254757
12/08/17 16:51:51;1502571111017;UAV89kyh02;A_1_1_6;true;2724051
12/08/17 16:51:51;1502571111017;UAV89kyh02;A_1_1_20;true;79624
12/08/17 16:51:51;1502571111132;UAV27iZK17;A_1_1_1;true;2143544
12/08/17 16:51:51;1502571111134;UAV27iZK17;A_1_1_2;true;2149855
12/08/17 16:51:51;1502571111136;UAV27iZK17;A_1_1_3;true;1884241
12/08/17 16:51:51;1502571111137;UAV27iZK17;A_1_1_4;true;1025801
12/08/17 16:51:51;1502571111138;UAV27iZK17;A_1_1_5;true;994552
12/08/17 16:51:51;1502571111140;UAV27iZK17;A_1_1_6;true;2213253
12/08/17 16:51:51;1502571111140;UAV27iZK17;A_1_1_20;true;66103
12/08/17 16:51:51;1502571111707;UAV73MYu02;A_1_1_1;true;1798306
12/08/17 16:51:51;1502571111709;UAV73MYu02;A_1_1_2;true;2134531
12/08/17 16:51:51;1502571111711;UAV73MYu02;A_1_1_3;true;2163977
12/08/17 16:51:51;1502571111713;UAV73MYu02;A_1_1_4;true;1320861
12/08/17 16:51:51;1502571111714;UAV73MYu02;A_1_1_5;true;1157105
12/08/17 16:51:51;1502571111717;UAV73MYu02;A_1_1_6;true;2653140
12/08/17 16:51:51;1502571111717;UAV73MYu02;A_1_1_20;true;71512
12/08/17 16:51:51;1502571111808;UAV44wPm19;A_1_1_1;true;1635452
12/08/17 16:51:51;1502571111810;UAV44wPm19;A_1_1_2;true;1983395
12/08/17 16:51:51;1502571111812;UAV44wPm19;A_1_1_3;true;1822945
12/08/17 16:51:51;1502571111814;UAV44wPm19;A_1_1_4;true;1742419
12/08/17 16:51:51;1502571111815;UAV44wPm19;A_1_1_5;true;1205180
12/08/17 16:51:51;1502571111818;UAV44wPm19;A_1_1_6;true;2448520
12/08/17 16:51:51;1502571111818;UAV44wPm19;A_1_1_20;true;64301
12/08/17 16:51:52;1502571112417;UAV67Vuk19;A_1_1_1;true;1882438
12/08/17 16:51:52;1502571112419;UAV67Vuk19;A_1_1_2;true;1902869
12/08/17 16:51:52;1502571112421;UAV67Vuk19;A_1_1_3;true;1776071
12/08/17 16:51:52;1502571112422;UAV67Vuk19;A_1_1_4;true;1147490
12/08/17 16:51:52;1502571112423;UAV67Vuk19;A_1_1_5;true;1082890
12/08/17 16:51:52;1502571112426;UAV67Vuk19;A_1_1_6;true;2576521
12/08/17 16:51:52;1502571112426;UAV67Vuk19;A_1_1_20;true;60996
12/08/17 16:51:52;1502571112535;UAV33tvk16;A_1_1_1;true;1653780
12/08/17 16:51:52;1502571112537;UAV33tvk16;A_1_1_2;true;1030307
12/08/17 16:51:52;1502571112538;UAV33tvk16;A_1_1_3;true;1179340
12/08/17 16:51:52;1502571112539;UAV33tvk16;A_1_1_4;true;1337386
12/08/17 16:51:52;1502571112541;UAV33tvk16;A_1_1_5;true;1352110
12/08/17 16:51:52;1502571112544;UAV33tvk16;A_1_1_6;true;2657948
12/08/17 16:51:52;1502571112544;UAV33tvk16;A_1_1_20;true;368375
12/08/17 16:51:52;1502571112618;UAV36vRU15;A_1_1_1;true;1721987
12/08/17 16:51:52;1502571112620;UAV36vRU15;A_1_1_2;true;2078943
12/08/17 16:51:52;1502571112622;UAV36vRU15;A_1_1_3;true;1518870
12/08/17 16:51:52;1502571112623;UAV36vRU15;A_1_1_4;true;908918
12/08/17 16:51:52;1502571112623;UAV36vRU15;A_1_1_5;true;807961
12/08/17 16:51:52;1502571112626;UAV36vRU15;A_1_1_6;true;2402849
12/08/17 16:51:52;1502571112626;UAV36vRU15;A_1_1_20;true;58892
12/08/17 16:51:52;1502571112694;UAV99ukf24;A_1_1_1;true;1691039
12/08/17 16:51:52;1502571112696;UAV99ukf24;A_1_1_2;true;2105686
12/08/17 16:51:52;1502571112698;UAV99ukf24;A_1_1_3;true;1750832
12/08/17 16:51:52;1502571112699;UAV99ukf24;A_1_1_4;true;1030007
12/08/17 16:51:52;1502571112700;UAV99ukf24;A_1_1_5;true;996656
12/08/17 16:51:52;1502571112703;UAV99ukf24;A_1_1_6;true;2473159
12/08/17 16:51:52;1502571112703;UAV99ukf24;A_1_1_20;true;76019
12/08/17 16:51:52;1502571112705;UAV84MFR20;A_1_1_1;true;1788991
12/08/17 16:51:52;1502571112707;UAV84MFR20;A_1_1_2;true;1987902
12/08/17 16:51:52;1502571112709;UAV84MFR20;A_1_1_3;true;1718381
12/08/17 16:51:52;1502571112710;UAV84MFR20;A_1_1_4;true;1296824
12/08/17 16:51:52;1502571112712;UAV84MFR20;A_1_1_5;true;1616522
12/08/17 16:51:52;1502571112714;UAV84MFR20;A_1_1_6;true;2284766
12/08/17 16:51:52;1502571112715;UAV84MFR20;A_1_1_20;true;121389
12/08/17 16:51:52;1502571112820;UAV23BYN08;A_1_1_1;true;2114399
12/08/17 16:51:52;1502571112823;UAV23BYN08;A_1_1_2;true;2393535
12/08/17 16:51:52;1502571112825;UAV23BYN08;A_1_1_3;true;2412465
12/08/17 16:51:52;1502571112827;UAV23BYN08;A_1_1_4;true;1557630
12/08/17 16:51:52;1502571112828;UAV23BYN08;A_1_1_5;true;1244542
