




















12/08/17 16:51:33;1502571093384;UAV36vRU15;0.0;50178
12/08/17 16:51:33;1502571093392;UAV577RZ05;0.0;1202
12/08/17 16:51:33;1502571093393;SITL_34;0.0;1502
12/08/17 16:51:33;1502571093393;SITL_35;0.0;1202
12/08/17 16:51:33;1502571093393;UAV80fVc09;0.0;1202
12/08/17 16:51:33;1502571093394;SITL_32;0.0;901
12/08/17 16:51:33;1502571093394;SITL_33;0.0;901
12/08/17 16:51:33;1502571093395;SITL_38;0.0;1202
12/08/17 16:51:33;1502571093395;SITL_39;0.0;901
12/08/17 16:51:33;1502571093395;SITL_36;0.0;901
12/08/17 16:51:33;1502571093395;UAV84MFR20;0.0;601
12/08/17 16:51:33;1502571093396;SITL_37;0.0;902
12/08/17 16:51:33;1502571093396;UAV65MEV46;0.0;901
12/08/17 16:51:33;1502571093396;SITL_30;0.0;601
12/08/17 16:51:33;1502571093396;SITL_31;0.0;901
12/08/17 16:51:33;1502571093396;UAV444yT49;0.0;601
12/08/17 16:51:33;1502571093397;UAV01GXs13;0.0;901
12/08/17 16:51:33;1502571093397;UAV36ZuV19;0.0;901
12/08/17 16:51:33;1502571093397;SITL_29;0.0;1202
12/08/17 16:51:33;1502571093397;UAV50QNv24;0.0;601
12/08/17 16:51:33;1502571093398;UAV73vCw40;0.0;901
12/08/17 16:51:33;1502571093398;UAV89lMF34;0.0;902
12/08/17 16:51:33;1502571093398;SITL_23;0.0;902
12/08/17 16:51:33;1502571093399;SITL_24;0.0;1202
12/08/17 16:51:33;1502571093399;SITL_21;0.0;902
12/08/17 16:51:33;1502571093399;SITL_22;0.0;901
12/08/17 16:51:33;1502571093400;UAV67Vuk19;0.0;902
12/08/17 16:51:33;1502571093400;SITL_27;0.0;1201
12/08/17 16:51:33;1502571093400;SITL_28;0.0;1202
12/08/17 16:51:33;1502571093401;SITL_25;0.0;901
12/08/17 16:51:33;1502571093401;UAV28QXw46;0.0;902
12/08/17 16:51:33;1502571093401;SITL_26;0.0;901
12/08/17 16:51:33;1502571093402;UAV12CjP23;0.0;1202
12/08/17 16:51:33;1502571093402;UAV650aD49;0.0;901
12/08/17 16:51:33;1502571093402;SITL_20;0.0;901
12/08/17 16:51:33;1502571093402;UAV83Ztd50;0.0;601
12/08/17 16:51:33;1502571093402;UAV98ypn01;0.0;601
12/08/17 16:51:33;1502571093403;UAV319fW08;0.0;601
12/08/17 16:51:33;1502571093403;UAV39OKs10;0.0;902
12/08/17 16:51:33;1502571093403;UAV95TtX10;0.0;601
12/08/17 16:51:33;1502571093403;UAV37gTF29;0.0;1202
12/08/17 16:51:33;1502571093404;SITL_18;0.0;901
12/08/17 16:51:33;1502571093404;SITL_19;0.0;1202
12/08/17 16:51:33;1502571093404;SITL_9;0.0;1202
12/08/17 16:51:33;1502571093405;UAV91gTk22;0.0;901
12/08/17 16:51:33;1502571093405;SITL_7;0.0;1202
12/08/17 16:51:33;1502571093405;SITL_12;0.0;601
